seqName	begin	end
NC_036873.1	7700001	7701000
NC_036873.1	771001	772000
NC_036873.1	772001	773000
NC_036873.1	8007001	8008000
NC_036873.1	8023001	8024000
NC_036873.1	8091001	8092000
NC_036873.1	8092001	8093000
NC_036873.1	8114001	8115000
NC_036873.1	8525001	8526000
NC_036873.1	8736001	8737000
NC_036873.1	876001	877000
NC_036873.1	8815001	8816000
NC_036873.1	8907001	8908000
NC_036873.1	8925001	8926000
NC_036873.1	963001	964000
NC_036874.1	10092001	10093000
NC_036874.1	10258001	10259000
NC_036874.1	10270001	10271000
NC_036874.1	10358001	10359000
NC_036874.1	10472001	10473000
NC_036874.1	10498001	10499000
NC_036874.1	10503001	10504000
NC_036874.1	10546001	10547000
NC_036874.1	10655001	10656000
NC_036874.1	10795001	10796000
NC_036874.1	10828001	10829000
NC_036874.1	10843001	10844000
NC_036874.1	10850001	10851000
NC_036874.1	11089001	11090000
NC_036874.1	11141001	11142000
NC_036874.1	11832001	11833000
NC_036874.1	12051001	12052000
NC_036874.1	12052001	12053000
NC_036874.1	12199001	12200000
NC_036874.1	1234001	1235000
NC_036874.1	12347001	12348000
NC_036874.1	12484001	12485000
NC_036874.1	12660001	12661000
NC_036874.1	1266001	1267000
NC_036874.1	12693001	12694000
NC_036874.1	12785001	12786000
NC_036874.1	12786001	12787000
NC_036874.1	12825001	12826000
NC_036874.1	12920001	12921000
NC_036874.1	12999001	13000000
NC_036874.1	13022001	13023000
NC_036874.1	13053001	13054000
NC_036874.1	13092001	13093000
NC_036874.1	13222001	13223000
NC_036874.1	13254001	13255000
NC_036874.1	13274001	13275000
NC_036874.1	13379001	13380000
NC_036874.1	13380001	13381000
NC_036874.1	13480001	13481000
NC_036874.1	13481001	13482000
NC_036874.1	13548001	13549000
NC_036874.1	13652001	13653000
NC_036874.1	13754001	13755000
NC_036874.1	13755001	13756000
NC_036874.1	13756001	13757000
NC_036874.1	13815001	13816000
NC_036874.1	13927001	13928000
NC_036874.1	13972001	13973000
NC_036874.1	13975001	13976000
NC_036874.1	1400001	1401000
NC_036874.1	14138001	14139000
NC_036874.1	14233001	14234000
NC_036874.1	14568001	14569000
NC_036874.1	14838001	14839000
NC_036874.1	14963001	14964000
NC_036874.1	15117001	15118000
NC_036874.1	15222001	15223000
NC_036874.1	15230001	15231000
NC_036874.1	15352001	15353000
NC_036874.1	15356001	15357000
NC_036874.1	15520001	15521000
NC_036874.1	15587001	15588000
NC_036874.1	15610001	15611000
NC_036874.1	15780001	15781000
NC_036874.1	159001	160000
NC_036874.1	1633001	1634000
NC_036874.1	16382001	16383000
NC_036874.1	16429001	16430000
NC_036874.1	16767001	16768000
NC_036874.1	16768001	16769000
NC_036874.1	16834001	16835000
NC_036874.1	16939001	16940000
NC_036874.1	16946001	16947000
NC_036874.1	16954001	16955000
NC_036874.1	1696001	1697000
NC_036874.1	17019001	17020000
NC_036874.1	17105001	17106000
NC_036874.1	17308001	17309000
NC_036874.1	17456001	17457000
NC_036874.1	17697001	17698000
NC_036874.1	17796001	17797000
NC_036874.1	17880001	17881000
NC_036874.1	17892001	17893000
NC_036874.1	17998001	17999000
NC_036874.1	18030001	18031000
NC_036874.1	18628001	18629000
NC_036874.1	18757001	18758000
NC_036874.1	1907001	1908000
NC_036874.1	19198001	19199000
NC_036874.1	19217001	19218000
NC_036874.1	19312001	19313000
NC_036874.1	1966001	1967000
NC_036874.1	19718001	19719000
NC_036874.1	20128001	20129000
NC_036874.1	20281001	20282000
NC_036874.1	20287001	20288000
NC_036874.1	20369001	20370000
NC_036874.1	20584001	20585000
NC_036874.1	20604001	20605000
NC_036874.1	20632001	20633000
NC_036874.1	20633001	20634000
NC_036874.1	2070001	2071000
NC_036874.1	20702001	20703000
NC_036874.1	20703001	20704000
NC_036874.1	2071001	2072000
NC_036874.1	20782001	20783000
NC_036874.1	20832001	20833000
NC_036874.1	20838001	20839000
NC_036874.1	20987001	20988000
NC_036874.1	20988001	20989000
NC_036874.1	21071001	21072000
NC_036874.1	21116001	21117000
NC_036874.1	21130001	21131000
NC_036874.1	21422001	21423000
NC_036874.1	21442001	21443000
NC_036874.1	2222001	2223000
NC_036874.1	2319001	2320000
NC_036874.1	2385001	2386000
NC_036874.1	2590001	2591000
NC_036874.1	2804001	2805000
NC_036874.1	2807001	2808000
NC_036874.1	2809001	2810000
NC_036874.1	3049001	3050000
NC_036874.1	3154001	3155000
NC_036874.1	3296001	3297000
NC_036874.1	3409001	3410000
NC_036874.1	3430001	3431000
NC_036874.1	3463001	3464000
NC_036874.1	3464001	3465000
NC_036874.1	3504001	3505000
NC_036874.1	3998001	3999000
NC_036874.1	401001	402000
NC_036874.1	4030001	4031000
NC_036874.1	4031001	4032000
NC_036874.1	4039001	4040000
NC_036874.1	4392001	4393000
NC_036874.1	4427001	4428000
NC_036874.1	4867001	4868000
NC_036874.1	505001	506000
NC_036874.1	5169001	5170000
NC_036874.1	5204001	5205000
NC_036874.1	5354001	5355000
NC_036874.1	5359001	5360000
NC_036874.1	5364001	5365000
NC_036874.1	5461001	5462000
NC_036874.1	5580001	5581000
NC_036874.1	559001	560000
NC_036874.1	5718001	5719000
NC_036874.1	5971001	5972000
NC_036874.1	6075001	6076000
NC_036874.1	6105001	6106000
NC_036874.1	6192001	6193000
NC_036874.1	6268001	6269000
NC_036874.1	6313001	6314000
NC_036874.1	6561001	6562000
NC_036874.1	6573001	6574000
NC_036874.1	6681001	6682000
NC_036874.1	6741001	6742000
NC_036874.1	6791001	6792000
NC_036874.1	6921001	6922000
NC_036874.1	6977001	6978000
NC_036874.1	7105001	7106000
NC_036874.1	7669001	7670000
NC_036874.1	772001	773000
NC_036874.1	7804001	7805000
NC_036874.1	8281001	8282000
NC_036874.1	8287001	8288000
NC_036874.1	8372001	8373000
NC_036874.1	8374001	8375000
NC_036874.1	8377001	8378000
NC_036874.1	855001	856000
NC_036874.1	8603001	8604000
NC_036874.1	8840001	8841000
NC_036874.1	8861001	8862000
NC_036874.1	8862001	8863000
NC_036874.1	8898001	8899000
NC_036874.1	898001	899000
NC_036874.1	9003001	9004000
NC_036874.1	9083001	9084000
NC_036874.1	9153001	9154000
NC_036874.1	9423001	9424000
NC_036874.1	9492001	9493000
NC_036874.1	9754001	9755000
NC_036874.1	9893001	9894000
NC_036875.1	10116001	10117000
NC_036875.1	10157001	10158000
NC_036875.1	1018001	1019000
NC_036875.1	1019001	1020000
NC_036875.1	10386001	10387000
NC_036875.1	10393001	10394000
NC_036875.1	10427001	10428000
NC_036875.1	10526001	10527000
NC_036875.1	10602001	10603000
NC_036875.1	10603001	10604000
NC_036875.1	1101001	1102000
NC_036875.1	11099001	11100000
NC_036875.1	11205001	11206000
NC_036875.1	11297001	11298000
NC_036875.1	11424001	11425000
NC_036875.1	11470001	11471000
NC_036875.1	11484001	11485000
NC_036875.1	11615001	11616000
NC_036875.1	11616001	11617000
NC_036875.1	11636001	11637000
NC_036875.1	11637001	11638000
NC_036875.1	11907001	11908000
NC_036875.1	11909001	11910000
NC_036875.1	11922001	11923000
NC_036875.1	11973001	11974000
NC_036875.1	12108001	12109000
NC_036875.1	12280001	12281000
NC_036875.1	12324001	12325000
NC_036875.1	12373001	12374000
NC_036875.1	13013001	13014000
NC_036875.1	13014001	13015000
NC_036875.1	13035001	13036000
NC_036875.1	13197001	13198000
NC_036875.1	13216001	13217000
NC_036875.1	13263001	13264000
NC_036875.1	133001	134000
NC_036875.1	13507001	13508000
NC_036875.1	1365001	1366000
NC_036875.1	13690001	13691000
NC_036875.1	13698001	13699000
NC_036875.1	13735001	13736000
NC_036875.1	13835001	13836000
NC_036875.1	1385001	1386000
NC_036875.1	13951001	13952000
NC_036875.1	14219001	14220000
NC_036875.1	14419001	14420000
NC_036875.1	1475001	1476000
NC_036875.1	14757001	14758000
NC_036875.1	1477001	1478000
NC_036875.1	1478001	1479000
NC_036875.1	14967001	14968000
NC_036875.1	1501001	1502000
NC_036875.1	15278001	15279000
NC_036875.1	15462001	15463000
NC_036875.1	15463001	15464000
NC_036875.1	15515001	15516000
NC_036875.1	15534001	15535000
NC_036875.1	15765001	15766000
NC_036875.1	15766001	15767000
NC_036875.1	15824001	15825000
NC_036875.1	15827001	15828000
NC_036875.1	15894001	15895000
NC_036875.1	16007001	16008000
NC_036875.1	16111001	16112000
NC_036875.1	16155001	16156000
NC_036875.1	16156001	16157000
NC_036875.1	16157001	16158000
NC_036875.1	16165001	16166000
NC_036875.1	16271001	16272000
NC_036875.1	16274001	16275000
NC_036875.1	16315001	16316000
NC_036875.1	1636001	1637000
NC_036875.1	16443001	16444000
NC_036875.1	16489001	16490000
NC_036875.1	1658001	1659000
NC_036875.1	16719001	16720000
NC_036875.1	16845001	16846000
NC_036875.1	16918001	16919000
NC_036875.1	17224001	17225000
NC_036875.1	17253001	17254000
NC_036875.1	1731001	1732000
NC_036875.1	17312001	17313000
NC_036875.1	17368001	17369000
NC_036875.1	17680001	17681000
NC_036875.1	17748001	17749000
NC_036875.1	17776001	17777000
NC_036875.1	17813001	17814000
NC_036875.1	17814001	17815000
NC_036875.1	17842001	17843000
NC_036875.1	17844001	17845000
NC_036875.1	1801001	1802000
NC_036875.1	18054001	18055000
NC_036875.1	18100001	18101000
NC_036875.1	18176001	18177000
NC_036875.1	18374001	18375000
NC_036875.1	18493001	18494000
NC_036875.1	18499001	18500000
NC_036875.1	18509001	18510000
NC_036875.1	18510001	18511000
NC_036875.1	18788001	18789000
NC_036875.1	18789001	18790000
NC_036875.1	18838001	18839000
NC_036875.1	18839001	18840000
NC_036875.1	18938001	18939000
NC_036875.1	18970001	18971000
NC_036875.1	1907001	1908000
NC_036875.1	19084001	19085000
NC_036875.1	19213001	19214000
NC_036875.1	19294001	19295000
NC_036875.1	19319001	19320000
NC_036875.1	19321001	19322000
NC_036875.1	19324001	19325000
NC_036875.1	19365001	19366000
NC_036875.1	19690001	19691000
NC_036875.1	19771001	19772000
NC_036875.1	20030001	20031000
NC_036875.1	20204001	20205000
NC_036875.1	20205001	20206000
NC_036875.1	20216001	20217000
NC_036875.1	20265001	20266000
NC_036875.1	20266001	20267000
NC_036875.1	203001	204000
NC_036875.1	20614001	20615000
NC_036875.1	20712001	20713000
NC_036875.1	20856001	20857000
NC_036875.1	20913001	20914000
NC_036875.1	21041001	21042000
NC_036875.1	21211001	21212000
NC_036875.1	21269001	21270000
NC_036875.1	21273001	21274000
NC_036875.1	21566001	21567000
NC_036875.1	21758001	21759000
NC_036875.1	21797001	21798000
NC_036875.1	21798001	21799000
NC_036875.1	21862001	21863000
NC_036875.1	21998001	21999000
NC_036875.1	22033001	22034000
NC_036875.1	22040001	22041000
NC_036875.1	22041001	22042000
NC_036875.1	2216001	2217000
NC_036875.1	2223001	2224000
NC_036875.1	22293001	22294000
NC_036875.1	22338001	22339000
NC_036875.1	22744001	22745000
NC_036875.1	22891001	22892000
NC_036875.1	22981001	22982000
NC_036875.1	23058001	23059000
NC_036875.1	23066001	23067000
NC_036875.1	23149001	23150000
NC_036875.1	23234001	23235000
NC_036875.1	23237001	23238000
NC_036875.1	23428001	23429000
NC_036875.1	23938001	23939000
NC_036875.1	23955001	23956000
NC_036875.1	24273001	24274000
NC_036875.1	24293001	24294000
NC_036875.1	24331001	24332000
NC_036875.1	24419001	24420000
NC_036875.1	24481001	24482000
NC_036875.1	24482001	24483000
NC_036875.1	24497001	24498000
NC_036875.1	24666001	24667000
NC_036875.1	24667001	24668000
NC_036875.1	24824001	24825000
NC_036875.1	25007001	25008000
NC_036875.1	25054001	25055000
NC_036875.1	25309001	25310000
NC_036875.1	25368001	25369000
NC_036875.1	25514001	25515000
NC_036875.1	25542001	25543000
NC_036875.1	2558001	2559000
NC_036875.1	25594001	25595000
NC_036875.1	256001	257000
NC_036875.1	25722001	25723000
NC_036875.1	25732001	25733000
NC_036875.1	25778001	25779000
NC_036875.1	25981001	25982000
NC_036875.1	26023001	26024000
NC_036875.1	26024001	26025000
NC_036875.1	26129001	26130000
NC_036875.1	26130001	26131000
NC_036875.1	26241001	26242000
NC_036875.1	26638001	26639000
NC_036875.1	267001	268000
NC_036875.1	26827001	26828000
NC_036875.1	26883001	26884000
NC_036875.1	26884001	26885000
NC_036875.1	26885001	26886000
NC_036875.1	2702001	2703000
NC_036875.1	27340001	27341000
NC_036875.1	2734001	2735000
NC_036875.1	27421001	27422000
NC_036875.1	27465001	27466000
NC_036875.1	27613001	27614000
NC_036875.1	27614001	27615000
NC_036875.1	27659001	27660000
NC_036875.1	27723001	27724000
NC_036875.1	27809001	27810000
NC_036875.1	28126001	28127000
NC_036875.1	28227001	28228000
NC_036875.1	2823001	2824000
NC_036875.1	2824001	2825000
NC_036875.1	28377001	28378000
NC_036875.1	28564001	28565000
NC_036875.1	28572001	28573000
NC_036875.1	28573001	28574000
NC_036875.1	28576001	28577000
NC_036875.1	28585001	28586000
NC_036875.1	28623001	28624000
NC_036875.1	28668001	28669000
NC_036875.1	28669001	28670000
NC_036875.1	28681001	28682000
NC_036875.1	28751001	28752000
NC_036875.1	28760001	28761000
NC_036875.1	28820001	28821000
NC_036875.1	28828001	28829000
NC_036875.1	28906001	28907000
NC_036875.1	28913001	28914000
NC_036875.1	28919001	28920000
NC_036875.1	28926001	28927000
NC_036875.1	28927001	28928000
NC_036875.1	28948001	28949000
NC_036875.1	2903001	2904000
NC_036875.1	29041001	29042000
NC_036875.1	2908001	2909000
NC_036875.1	2909001	2910000
NC_036875.1	2919001	2920000
NC_036875.1	29279001	29280000
NC_036875.1	29280001	29281000
NC_036875.1	29576001	29577000
NC_036875.1	29668001	29669000
NC_036875.1	2968001	2969000
NC_036875.1	29700001	29701000
NC_036875.1	29935001	29936000
NC_036875.1	30040001	30041000
NC_036875.1	30098001	30099000
NC_036875.1	30299001	30300000
NC_036875.1	30339001	30340000
NC_036875.1	30512001	30513000
NC_036875.1	30530001	30531000
NC_036875.1	30568001	30569000
NC_036875.1	30733001	30734000
NC_036875.1	30758001	30759000
NC_036875.1	31085001	31086000
NC_036875.1	31152001	31153000
NC_036875.1	31481001	31482000
NC_036875.1	31643001	31644000
NC_036875.1	31660001	31661000
NC_036875.1	31661001	31662000
NC_036875.1	31974001	31975000
NC_036875.1	31977001	31978000
NC_036875.1	32087001	32088000
NC_036875.1	32146001	32147000
NC_036875.1	32438001	32439000
NC_036875.1	32548001	32549000
NC_036875.1	32571001	32572000
NC_036875.1	32968001	32969000
NC_036875.1	3299001	3300000
NC_036875.1	33148001	33149000
NC_036875.1	33434001	33435000
NC_036875.1	33435001	33436000
NC_036875.1	33446001	33447000
NC_036875.1	33606001	33607000
NC_036875.1	33663001	33664000
NC_036875.1	33848001	33849000
NC_036875.1	33911001	33912000
NC_036875.1	33919001	33920000
NC_036875.1	33926001	33927000
NC_036875.1	33938001	33939000
NC_036875.1	33955001	33956000
NC_036875.1	33991001	33992000
NC_036875.1	34045001	34046000
NC_036875.1	34046001	34047000
NC_036875.1	34232001	34233000
NC_036875.1	34239001	34240000
NC_036875.1	34527001	34528000
NC_036875.1	35030001	35031000
NC_036875.1	35166001	35167000
NC_036875.1	3542001	3543000
NC_036875.1	35424001	35425000
NC_036875.1	35547001	35548000
NC_036875.1	36075001	36076000
NC_036875.1	36261001	36262000
NC_036875.1	36262001	36263000
NC_036875.1	36421001	36422000
NC_036875.1	36744001	36745000
NC_036875.1	3700001	3701000
NC_036875.1	37019001	37020000
NC_036875.1	37251001	37252000
NC_036875.1	37366001	37367000
NC_036875.1	3740001	3741000
NC_036875.1	37694001	37695000
NC_036875.1	37817001	37818000
NC_036875.1	38334001	38335000
NC_036875.1	38335001	38336000
NC_036875.1	38337001	38338000
NC_036875.1	38345001	38346000
NC_036875.1	38516001	38517000
NC_036875.1	38565001	38566000
NC_036875.1	3860001	3861000
NC_036875.1	38772001	38773000
NC_036875.1	38846001	38847000
NC_036875.1	39061001	39062000
NC_036875.1	39136001	39137000
NC_036875.1	39509001	39510000
NC_036875.1	39609001	39610000
NC_036875.1	3972001	3973000
NC_036875.1	39721001	39722000
NC_036875.1	39728001	39729000
NC_036875.1	39780001	39781000
NC_036875.1	39786001	39787000
NC_036875.1	39898001	39899000
NC_036875.1	39910001	39911000
NC_036875.1	4089001	4090000
NC_036875.1	41114001	41115000
NC_036875.1	41115001	41116000
NC_036875.1	4436001	4437000
NC_036875.1	4543001	4544000
NC_036875.1	4544001	4545000
NC_036875.1	4582001	4583000
NC_036875.1	4666001	4667000
NC_036875.1	4667001	4668000
NC_036875.1	4675001	4676000
NC_036875.1	4818001	4819000
NC_036875.1	4849001	4850000
NC_036875.1	4865001	4866000
NC_036875.1	4866001	4867000
NC_036875.1	4916001	4917000
NC_036875.1	5184001	5185000
NC_036875.1	5190001	5191000
NC_036875.1	5191001	5192000
NC_036875.1	5196001	5197000
NC_036875.1	5197001	5198000
NC_036875.1	529001	530000
NC_036875.1	5295001	5296000
NC_036875.1	530001	531000
NC_036875.1	5314001	5315000
NC_036875.1	5315001	5316000
NC_036875.1	5320001	5321000
NC_036875.1	5374001	5375000
NC_036875.1	5440001	5441000
NC_036875.1	5441001	5442000
NC_036875.1	5459001	5460000
NC_036875.1	5486001	5487000
NC_036875.1	5527001	5528000
NC_036875.1	5530001	5531000
NC_036875.1	5700001	5701000
NC_036875.1	5762001	5763000
NC_036875.1	5763001	5764000
NC_036875.1	5973001	5974000
NC_036875.1	6063001	6064000
NC_036875.1	6069001	6070000
NC_036875.1	6174001	6175000
NC_036875.1	6175001	6176000
NC_036875.1	6208001	6209000
NC_036875.1	6214001	6215000
NC_036875.1	6231001	6232000
NC_036875.1	6475001	6476000
NC_036875.1	6476001	6477000
NC_036875.1	6521001	6522000
NC_036875.1	6568001	6569000
NC_036875.1	6611001	6612000
NC_036875.1	6640001	6641000
NC_036875.1	70001	71000
NC_036875.1	7091001	7092000
NC_036875.1	7092001	7093000
NC_036875.1	71001	72000
NC_036875.1	7256001	7257000
NC_036875.1	7268001	7269000
NC_036875.1	7272001	7273000
NC_036875.1	7408001	7409000
NC_036875.1	7409001	7410000
NC_036875.1	7450001	7451000
NC_036875.1	771001	772000
NC_036875.1	7770001	7771000
NC_036875.1	7773001	7774000
NC_036875.1	7816001	7817000
NC_036875.1	7817001	7818000
NC_036875.1	785001	786000
NC_036875.1	8048001	8049000
NC_036875.1	8073001	8074000
NC_036875.1	8230001	8231000
NC_036875.1	8278001	8279000
NC_036875.1	8308001	8309000
NC_036875.1	8333001	8334000
NC_036875.1	8342001	8343000
NC_036875.1	8482001	8483000
NC_036875.1	8583001	8584000
NC_036875.1	8749001	8750000
NC_036875.1	8772001	8773000
NC_036875.1	8773001	8774000
NC_036875.1	8803001	8804000
NC_036875.1	9277001	9278000
NC_036875.1	94001	95000
NC_036875.1	9401001	9402000
NC_036875.1	9659001	9660000
NC_036875.1	9663001	9664000
NC_036875.1	9806001	9807000
NC_036875.1	9808001	9809000
NC_036875.1	9821001	9822000
NC_036875.1	9887001	9888000
NC_036875.1	9930001	9931000
NC_036876.1	10054001	10055000
NC_036876.1	10914001	10915000
NC_036876.1	11109001	11110000
NC_036876.1	1117001	1118000
NC_036876.1	11193001	11194000
NC_036876.1	11195001	11196000
NC_036876.1	11570001	11571000
NC_036876.1	11680001	11681000
NC_036876.1	11837001	11838000
NC_036876.1	11930001	11931000
NC_036876.1	1196001	1197000
NC_036876.1	11964001	11965000
NC_036876.1	1199001	1200000
NC_036876.1	12036001	12037000
NC_036876.1	1211001	1212000
NC_036876.1	12164001	12165000
NC_036876.1	1217001	1218000
NC_036876.1	1219001	1220000
NC_036876.1	12267001	12268000
NC_036876.1	12268001	12269000
NC_036876.1	1227001	1228000
NC_036876.1	1228001	1229000
NC_036876.1	1236001	1237000
NC_036876.1	12361001	12362000
NC_036876.1	12369001	12370000
NC_036876.1	12599001	12600000
NC_036876.1	1274001	1275000
NC_036876.1	12751001	12752000
NC_036876.1	12846001	12847000
NC_036876.1	12963001	12964000
NC_036876.1	13155001	13156000
NC_036876.1	13244001	13245000
NC_036876.1	13348001	13349000
NC_036876.1	13402001	13403000
NC_036876.1	13455001	13456000
NC_036876.1	13566001	13567000
NC_036876.1	13619001	13620000
NC_036876.1	13625001	13626000
NC_036876.1	13627001	13628000
NC_036876.1	13696001	13697000
NC_036876.1	13788001	13789000
NC_036876.1	13851001	13852000
NC_036876.1	14229001	14230000
NC_036876.1	14745001	14746000
NC_036876.1	14839001	14840000
NC_036876.1	1487001	1488000
NC_036876.1	14958001	14959000
NC_036876.1	14961001	14962000
NC_036876.1	14962001	14963000
NC_036876.1	14985001	14986000
NC_036876.1	15077001	15078000
NC_036876.1	15246001	15247000
NC_036876.1	15261001	15262000
NC_036876.1	15453001	15454000
NC_036876.1	1552001	1553000
NC_036876.1	15614001	15615000
NC_036876.1	15719001	15720000
NC_036876.1	15892001	15893000
NC_036876.1	15893001	15894000
NC_036876.1	16049001	16050000
NC_036876.1	16061001	16062000
NC_036876.1	16071001	16072000
NC_036876.1	16171001	16172000
NC_036876.1	16355001	16356000
NC_036876.1	16536001	16537000
NC_036876.1	1666001	1667000
NC_036876.1	16664001	16665000
NC_036876.1	16665001	16666000
NC_036876.1	16735001	16736000
NC_036876.1	16736001	16737000
NC_036876.1	16739001	16740000
NC_036876.1	16804001	16805000
NC_036876.1	16805001	16806000
NC_036876.1	17023001	17024000
NC_036876.1	1724001	1725000
NC_036876.1	1725001	1726000
NC_036876.1	17350001	17351000
NC_036876.1	17498001	17499000
NC_036876.1	17515001	17516000
NC_036876.1	17555001	17556000
NC_036876.1	17561001	17562000
NC_036876.1	17562001	17563000
NC_036876.1	17583001	17584000
NC_036876.1	1769001	1770000
NC_036876.1	17815001	17816000
NC_036876.1	17897001	17898000
NC_036876.1	17956001	17957000
NC_036876.1	1801001	1802000
NC_036876.1	18097001	18098000
NC_036876.1	18123001	18124000
NC_036876.1	18241001	18242000
NC_036876.1	18483001	18484000
NC_036876.1	18484001	18485000
NC_036876.1	18485001	18486000
NC_036876.1	18621001	18622000
NC_036876.1	18669001	18670000
NC_036876.1	18749001	18750000
NC_036876.1	18846001	18847000
NC_036876.1	18907001	18908000
NC_036876.1	18998001	18999000
NC_036876.1	19105001	19106000
NC_036876.1	19216001	19217000
NC_036876.1	19254001	19255000
NC_036876.1	19264001	19265000
NC_036876.1	19357001	19358000
NC_036876.1	19412001	19413000
NC_036876.1	19470001	19471000
NC_036876.1	19537001	19538000
NC_036876.1	19538001	19539000
NC_036876.1	19539001	19540000
NC_036876.1	19544001	19545000
NC_036876.1	2051001	2052000
NC_036876.1	2131001	2132000
NC_036876.1	2134001	2135000
NC_036876.1	2199001	2200000
NC_036876.1	2266001	2267000
NC_036876.1	2329001	2330000
NC_036876.1	2330001	2331000
NC_036876.1	2459001	2460000
NC_036876.1	2460001	2461000
NC_036876.1	2575001	2576000
NC_036876.1	274001	275000
NC_036876.1	2809001	2810000
NC_036876.1	3136001	3137000
NC_036876.1	3191001	3192000
NC_036876.1	3222001	3223000
NC_036876.1	3339001	3340000
NC_036876.1	3354001	3355000
NC_036876.1	3392001	3393000
NC_036876.1	342001	343000
NC_036876.1	3450001	3451000
NC_036876.1	3453001	3454000
NC_036876.1	3526001	3527000
NC_036876.1	3564001	3565000
NC_036876.1	3778001	3779000
NC_036876.1	3938001	3939000
NC_036876.1	4048001	4049000
NC_036876.1	4049001	4050000
NC_036876.1	4338001	4339000
NC_036876.1	4437001	4438000
NC_036876.1	4456001	4457000
NC_036876.1	4571001	4572000
NC_036876.1	4592001	4593000
NC_036876.1	487001	488000
NC_036876.1	4908001	4909000
NC_036876.1	5274001	5275000
NC_036876.1	5468001	5469000
NC_036876.1	5478001	5479000
NC_036876.1	5481001	5482000
NC_036876.1	5544001	5545000
NC_036876.1	564001	565000
NC_036876.1	5804001	5805000
NC_036876.1	6033001	6034000
NC_036876.1	6044001	6045000
NC_036876.1	6158001	6159000
NC_036876.1	6419001	6420000
NC_036876.1	6671001	6672000
NC_036876.1	6789001	6790000
NC_036876.1	6828001	6829000
NC_036876.1	6993001	6994000
NC_036876.1	7028001	7029000
NC_036876.1	7568001	7569000
NC_036876.1	7706001	7707000
NC_036876.1	7739001	7740000
NC_036876.1	8013001	8014000
NC_036876.1	8173001	8174000
NC_036876.1	8226001	8227000
NC_036876.1	8234001	8235000
NC_036876.1	8376001	8377000
NC_036876.1	8480001	8481000
NC_036876.1	8801001	8802000
NC_036876.1	8892001	8893000
NC_036876.1	9129001	9130000
NC_036876.1	9370001	9371000
NC_036876.1	9623001	9624000
NC_036876.1	9624001	9625000
NC_036876.1	9843001	9844000
NW_019942504.1	126001	127000
NW_019942504.1	89001	90000
NW_019942505.1	106001	107000
NW_019942505.1	1074001	1075000
NW_019942505.1	1098001	1099000
NW_019942505.1	1182001	1183000
NW_019942505.1	1433001	1434000
NW_019942505.1	146001	147000
NW_019942505.1	359001	360000
NW_019942505.1	382001	383000
NW_019942505.1	383001	384000
NW_019942505.1	389001	390000
NW_019942505.1	473001	474000
NW_019942505.1	474001	475000
NW_019942505.1	583001	584000
NW_019942505.1	584001	585000
NW_019942505.1	588001	589000
NW_019942505.1	681001	682000
NW_019942505.1	710001	711000
NW_019942505.1	782001	783000
NW_019942505.1	783001	784000
NW_019942507.1	175001	176000
NW_019942507.1	243001	244000
NW_019942507.1	260001	261000
NW_019942507.1	309001	310000
NW_019942507.1	589001	590000
NW_019942507.1	618001	619000
NW_019942511.1	13001	14000
NW_019942511.1	62001	63000
NW_019942514.1	100001	101000
NW_019942514.1	1143001	1144000
NW_019942514.1	116001	117000
NW_019942514.1	141001	142000
NW_019942514.1	142001	143000
NW_019942514.1	1434001	1435000
NW_019942514.1	1436001	1437000
NW_019942514.1	1438001	1439000
NW_019942514.1	1758001	1759000
NW_019942514.1	1759001	1760000
NW_019942514.1	186001	187000
NW_019942514.1	1867001	1868000
NW_019942514.1	1868001	1869000
NW_019942514.1	2049001	2050000
NW_019942514.1	2122001	2123000
NW_019942514.1	2491001	2492000
NW_019942514.1	2544001	2545000
NW_019942514.1	2579001	2580000
NW_019942514.1	2720001	2721000
NW_019942514.1	2725001	2726000
NW_019942514.1	2774001	2775000
NW_019942514.1	2792001	2793000
NW_019942514.1	289001	290000
NW_019942514.1	290001	291000
NW_019942514.1	2975001	2976000
NW_019942514.1	2996001	2997000
NW_019942514.1	3048001	3049000
NW_019942514.1	3056001	3057000
NW_019942514.1	3256001	3257000
NW_019942514.1	3307001	3308000
NW_019942514.1	3312001	3313000
NW_019942514.1	3379001	3380000
NW_019942514.1	3515001	3516000
NW_019942514.1	3516001	3517000
NW_019942514.1	3590001	3591000
NW_019942514.1	3964001	3965000
NW_019942514.1	4064001	4065000
NW_019942514.1	4103001	4104000
NW_019942514.1	4146001	4147000
NW_019942514.1	4147001	4148000
NW_019942514.1	4314001	4315000
NW_019942514.1	4380001	4381000
NW_019942514.1	4403001	4404000
NW_019942514.1	4516001	4517000
NW_019942514.1	4555001	4556000
NW_019942514.1	4820001	4821000
NW_019942514.1	4873001	4874000
NW_019942514.1	5096001	5097000
NW_019942514.1	5208001	5209000
NW_019942514.1	536001	537000
NW_019942514.1	603001	604000
NW_019942514.1	716001	717000
NW_019942514.1	766001	767000
NW_019942514.1	839001	840000
NW_019942514.1	901001	902000
NW_019942515.1	1059001	1060000
NW_019942515.1	227001	228000
NW_019942515.1	366001	367000
NW_019942515.1	502001	503000
NW_019942515.1	561001	562000
NW_019942515.1	590001	591000
NW_019942515.1	602001	603000
NW_019942515.1	833001	834000
NW_019942515.1	917001	918000
NW_019942515.1	95001	96000
NW_019942515.1	990001	991000
NW_019942517.1	2001	3000
NW_019942519.1	304001	305000
NW_019942520.1	212001	213000
NW_019942520.1	271001	272000
NW_019942523.1	12001	13000
