"Residue","Morph_pvalue","Timepoint_pvalue","Sex_pvalue","MorphXTimepoint_pvalue","MorphXSex_pvalue","TimepointXSex_pvalue","start","NCBI","Morph_pvalue_corrected","Timepoint_pvalue_corrected","Sex_pvalue_corrected","MorphXTimepoint_pvalue_corrected"
"chr036849.1_5161680",0.0297505982627414,2.07272751707394e-08,0.928144303768517,0.677340513391312,0.278421529713352,0.942902734724512,"5161680","NC_036849.1",1,0.000214320025265446,1,1
"chr036849.1_10067038",0.217796509841198,4.27387240606382e-08,0.940406163564324,0.00518286852137926,0.00561689892838429,0.678130070304223,"10067038","NC_036849.1",1,0.000441918406786999,1,1
"chr036849.1_10933143",0.000693246090884071,9.45195761705983e-13,0.102304426128878,1.29203958082483e-05,0.847928353270799,0.836824125856567,"10933143","NC_036849.1",1,9.77332417603986e-09,1,0.133596892657288
"chr036849.1_11730956",0.000465908901251163,3.4833612439966e-16,0.181652454727738,0.307881211831923,0.978800490066993,0.0639646434565516,"11730956","NC_036849.1",1,3.60179552629248e-12,1,1
"chr036849.1_11733249",0.000482264269660175,7.64821814206779e-14,0.99183836915953,0.12266323638639,0.223873860193398,0.983452276051044,"11733249","NC_036849.1",1,7.9082575588981e-10,1,1
"chr036849.1_11733255",0.000652511311570338,7.43850146295158e-13,0.29642846758745,0.48272476177308,0.23653130957707,0.378414180208489,"11733255","NC_036849.1",1,7.69141051269193e-09,1,1
"chr036849.1_11733283",5.65940189727621e-13,6.06814180413315e-45,0.642767905046758,0.668285005347177,0.0618545223654187,0.262366366001655,"11733283","NC_036849.1",5.8518215617836e-09,6.27445862547367e-41,1,1
"chr036849.1_11733321",1.19291899186673e-09,4.89969078353132e-36,0.499664911585256,0.522447097020106,0.0850041790938802,0.473342379283846,"11733321","NC_036849.1",1.2334782375902e-05,5.06628027017138e-32,1,1
"chr036849.1_11733335",1.7842375863011e-08,7.99215266081538e-34,0.640821727217213,0.251865593640254,0.264994777121584,0.274156882927279,"11733335","NC_036849.1",0.000184490166423533,8.2638858512831e-30,1,1
"chr036849.1_11733382",0.0515064329395366,4.70496061417455e-10,0.950216296276374,0.443568703492432,0.884783343152855,0.883510832046201,"11733382","NC_036849.1",1,4.86492927505648e-06,1,1
"chr036849.1_11733389",0.0760166532818867,6.7801135456306e-08,0.385841167419818,0.733101566314035,0.785822527523222,0.863442314839288,"11733389","NC_036849.1",1,0.000701063740618204,1,1
"chr036849.1_11733417",9.73169494823755e-08,1.06776690966305e-28,0.18175499602637,0.0349234538410943,0.0724975707557426,0.237013940794178,"11733417","NC_036849.1",0.00100625725764776,1.1040709845916e-24,1,1
"chr036849.1_11733433",6.32479836730959e-13,8.82634648118526e-41,0.657457818935733,0.00188601693263645,0.0276588041830762,0.132241255694103,"11733433","NC_036849.1",6.53984151179812e-09,9.12644226154556e-37,1,1
"chr036849.1_11733445",5.59935840098376e-11,1.05734644770691e-50,0.47742439052665,0.0486781742446697,0.141201447482945,0.129385178180538,"11733445","NC_036849.1",5.7897365866172e-07,1.09329622692895e-46,1,1
"chr036849.1_11733468",4.73733601296615e-05,3.41464164439019e-15,0.860106417550394,0.137902897211352,0.182476618422042,0.427396947253212,"11733468","NC_036849.1",0.4898405437407,3.53073946029946e-11,1,1
"chr036849.1_16540869",0.310403791936863,3.15831557529032e-10,0.30936135143084,0.348905309762831,0.34810150674092,0.0305030874857858,"16540869","NC_036849.1",1,3.26569830485019e-06,1,1
"chr036849.1_16541006",0.00259426836244724,6.81520986816994e-12,0.501131091889563,0.248395379577819,0.439948481117698,0.0188870171401405,"16541006","NC_036849.1",1,7.04692700368772e-08,1,1
"chr036849.1_16609725",0.0857616327651761,3.88164120904075e-06,0.000479362835965967,0.0877178071192365,0.100192331651407,0.523813757044377,"16609725","NC_036849.1",1,0.0401361701014814,1,1
"chr036849.1_24850608",0.0373706407745905,1.88682483339935e-06,0.609054231580673,0.27087298416945,0.275845412756616,0.185220537040573,"24850608","NC_036849.1",1,0.0195097687773493,1,1
"chr036849.1_24850609",0.037053380305846,2.42984847754978e-08,0.0376914984688339,0.359773593938455,0.00188448657473376,0.762437481482142,"24850609","NC_036849.1",1,0.000251246332578647,1,1
"chr036850.1_3939951",0.000644383307709632,1.45601690054435e-10,0.0649474822004457,0.309590739179853,0.103736262535407,0.181268854889979,"3939951","NC_036850.1",1,1.50552147516286e-06,1,1
"chr036850.1_10005628",0.00433820570962401,3.03015641004934e-10,0.0236098224662824,0.0242884961939274,0.00156953774223909,0.129106636900076,"10005628","NC_036850.1",1,3.13318172799102e-06,1,1
"chr036850.1_10005635",8.43184696948065e-06,1.18284518947443e-09,0.284353437335781,0.063166353071954,0.00011554108796476,5.99342406603306e-05,"10005635","NC_036850.1",0.0871852976644299,1.22306192591656e-05,1,1
"chr036850.1_10005684",0.264540313739876,1.71942731409939e-09,0.741209898698232,0.919117445005367,0.756498234052254,0.361367644161986,"10005684","NC_036850.1",1,1.77788784277877e-05,1,1
"chr036850.1_10005701",0.0274752835965207,1.09549958872729e-07,0.160775083015984,0.992229344649572,0.0823869476596708,0.0471015617673583,"10005701","NC_036850.1",1,0.00113274657474402,1,1
"chr036850.1_10005752",0.0304790878356971,5.98030588050745e-07,0.600198493067407,0.0889600910223044,0.560258752756223,0.990460733713273,"10005752","NC_036850.1",1,0.00618363628044471,1,1
"chr036850.1_10005810",0.000530225570440498,5.96075032199496e-15,0.375461064626217,0.267173721054106,0.768247056729417,0.722241969918269,"10005810","NC_036850.1",1,6.16341583294279e-11,1,1
"chr036851.1_1577813",0.174050621841483,2.33738755425557e-06,0.712842498461338,0.0153774402071553,0.45036094038089,0.534833976698517,"1577813","NC_036851.1",1,0.0241685873110026,1,1
"chr036851.1_2435592",0.208396100862881,5.11363613253783e-07,0.155465308160346,0.702696243938847,0.562106958496561,0.480929572576885,"2435592","NC_036851.1",1,0.00528749976104411,1,1
"chr036851.1_2435626",0.500758358006979,2.53642676972464e-10,0.627046555583469,0.501221473192441,0.527460024860111,0.460398999122695,"2435626","NC_036851.1",1,2.62266527989528e-06,1,1
"chr036851.1_2435630",0.711561989652945,1.00086140138768e-06,0.961004630121747,0.547258755214839,0.755299845086451,0.477998353558993,"2435630","NC_036851.1",1,0.0103489068903486,1,1
"chr036851.1_2435636",0.755073072799419,4.68257152588059e-06,0.790377047446613,0.656892658803075,0.255418735352066,0.352698538366715,"2435636","NC_036851.1",1,0.0484177895776053,1,1
"chr036851.1_2435731",0.649919514691995,3.82634838448917e-07,0.83039764487383,0.656177106204339,0.350527540900403,0.0491128028783588,"2435731","NC_036851.1",1,0.00395644422956181,1,1
"chr036851.1_2435756",0.472003172406799,2.22904800909186e-14,0.268639079057208,0.117572540288511,0.578040249523079,0.314954258201302,"2435756","NC_036851.1",1,2.30483564140099e-10,1,1
"chr036851.1_2647131",0.682584348128961,3.55856747944285e-08,0.201730116661442,0.6559153523862,0.84787685739792,0.0699447011285452,"2647131","NC_036851.1",1,0.00036795587737439,1,1
"chr036851.1_2647199",0.0935738457550386,3.00600100767823e-07,0.577284957886025,0.0432768961374424,0.407428099807423,0.615720962318374,"2647199","NC_036851.1",1,0.00310820504193929,1,1
"chr036851.1_20223528",0.0121455292322976,2.02925589355381e-11,0.419701594622156,0.970930271853357,0.777570217742833,0.373645189141606,"20223528","NC_036851.1",1,2.09825059393464e-07,1,1
"chr036851.1_20223565",1.78836697905911e-08,7.43811336303732e-27,0.427942385908639,0.818686814612051,0.189162084611789,0.110136296900949,"20223565","NC_036851.1",0.000184917145634712,7.69100921738059e-23,1,1
"chr036851.1_20223647",0.118398864752123,3.62152412948756e-07,0.460456685526807,0.729682202680648,0.909129390939931,0.28384825683031,"20223647","NC_036851.1",1,0.00374465594989014,1,1
"chr036851.1_20223648",0.294218099848617,9.07842388329925e-10,0.00101756203084489,0.487784886937993,0.0296934520094564,0.193402485229659,"20223648","NC_036851.1",1,9.38709029533142e-06,1,1
"chr036851.1_24960844",0.0316673183316377,4.34554086768538e-08,0.745418554227668,0.363489169400983,0.248411045934954,0.763312593528648,"24960844","NC_036851.1",1,0.000449328925718669,1,1
"chr036851.1_29702942",0.394013455776946,2.23800661214133e-13,0.642602762555735,0.00802766019470365,0.882690294863241,0.170093151379816,"29702942","NC_036851.1",1,2.31409883695414e-09,1,1
"chr036851.1_30570180",0.0295388741240941,2.75380347349376e-09,0.358383028150232,0.0646579239524579,0.00564947054157901,0.149101537986589,"30570180","NC_036851.1",1,2.84743279159255e-05,1,1
"chr036851.1_30570182",0.141318714297785,2.35373596625311e-07,0.592912643781478,0.0279197670596657,0.0871330542122681,0.767388607908786,"30570182","NC_036851.1",1,0.00243376298910572,1,1
"chr036851.1_30570194",0.56630762615593,5.57097677348342e-08,0.843296668135682,0.592838683690771,0.024434706839489,0.760362697071491,"30570194","NC_036851.1",1,0.000576038998378186,1,1
"chr036851.1_30570209",0.574646634297848,2.74916310196293e-07,0.666634119963745,0.532873067152335,0.0188764785498299,0.764150264861439,"30570209","NC_036851.1",1,0.00284263464742967,1,1
"chr036851.1_30570219",0.10832469137842,2.91875885470088e-09,0.360190353712246,0.0115295167038672,0.0453142831913387,0.112334057158678,"30570219","NC_036851.1",1,3.01799665576071e-05,1,1
"chr036851.1_30570281",0.171574230173364,1.55449957218272e-12,0.896032852392262,0.724087778582743,0.142987060850341,0.832627615483307,"30570281","NC_036851.1",1,1.60735255763693e-08,1,1
"chr036851.1_30570330",0.000621727952960302,2.36411422679937e-09,0.159297127950753,0.783621111089195,0.112056769635633,0.166665194347704,"30570330","NC_036851.1",1,2.44449411051055e-05,1,1
"chr036851.1_30570336",0.0117291793825527,6.3764425609093e-13,0.450678983299904,0.616475122833438,0.0434463555208641,0.627913579329259,"30570336","NC_036851.1",1,6.59324160798022e-09,1,1
"chr036851.1_30570383",0.0788200130916081,1.62345883232665e-08,0.251754591001452,0.026248822862552,0.125158015195112,0.0677205683573504,"30570383","NC_036851.1",1,0.000167865643262576,1,1
"chr036851.1_30570411",0.000141344140692357,4.91268310043052e-17,0.720444271238984,0.0771291819226128,0.00709604053440722,0.908291907286496,"30570411","NC_036851.1",1,5.07971432584516e-13,1,1
"chr036851.1_33699059",0.768654462854914,1.46066553540582e-07,0.582084888500421,0.00226895643656774,0.14337449175769,0.028283078247971,"33699059","NC_036851.1",1,0.00151032816360961,1,1
"chr036851.1_33993107",3.74954174930432e-05,8.42027875662403e-07,0.570405414023462,0.145440366852655,0.536982358481963,0.448614057587036,"33993107","NC_036851.1",0.387702616878067,0.00870656823434925,1,1
"chr036851.1_34972025",0.120343963772862,4.86639165560233e-07,0.10002659578958,0.784508293342608,0.574134245835962,0.226170067145775,"34972025","NC_036851.1",1,0.00503184897189281,1,1
"chr036851.1_41242116",0.019565114423012,3.01718200907105e-06,0.577868294897272,0.235123265845403,0.0440639247948476,0.269709437175336,"41242116","NC_036851.1",1,0.0311976619737947,1,1
"chr036851.1_44198621",0.36893292211769,1.56301068173825e-06,0.0872438237479441,0.0797910946979358,0.542014334758144,0.195526869055686,"44198621","NC_036851.1",1,0.0161615304491735,1,1
"chr036851.1_44198635",0.0801034675069499,1.09325153507303e-06,0.111926007413438,0.359459907064711,0.548616390592285,0.152435599432866,"44198635","NC_036851.1",1,0.0113042208726552,1,1
"chr036851.1_44198668",0.097615368557406,1.78326730885468e-06,0.742008521844021,0.626911805445351,0.426245461189774,0.949229637010767,"44198668","NC_036851.1",1,0.0184389839735573,1,1
"chr036851.1_44198825",0.0397869688110286,6.87297121428652e-07,0.880965162146239,0.435719410770466,0.563302681502777,0.857479758575033,"44198825","NC_036851.1",1,0.00710665223557226,1,1
"chr036852.1_3369278",0.378867853527392,4.83381467868818e-06,0.371348977916393,0.809201475002346,0.334463537483858,0.632165386527968,"3369278","NC_036852.1",1,0.0499816437776358,1,1
"chr036853.1_7883684",0.00687349300949777,2.53806813342522e-08,0.209996723006921,0.296006436379777,0.157377973896861,0.465962304568093,"7883684","NC_036853.1",1,0.000262436244996168,1,1
"chr036853.1_7883876",0.630029033814847,1.13794757345069e-07,0.72483521296974,0.881283234563224,0.0564976196635201,0.480505042944262,"7883876","NC_036853.1",1,0.00117663779094801,1,1
"chr036853.1_10778753",0.0354538459796296,6.94616039125131e-07,0.11647850709918,0.463858612610572,0.0837805506783171,0.966573425902681,"10778753","NC_036853.1",1,0.00718232984455386,1,1
"chr036853.1_14654563",0.407362243483567,2.96105585501363e-06,0.351171986969325,0.591519009017772,0.889276067169537,0.603417121821395,"14654563","NC_036853.1",1,0.0306173175408409,1,1
"chr036853.1_14659343",0.664516961682046,4.4931781464933e-06,0.253479847536472,0.515808316924671,0.377574508811174,0.398321839833409,"14659343","NC_036853.1",1,0.0464594620347408,1,1
"chr036853.1_20819179",1.42816887680063e-19,1.18836395946474e-59,0.887119092918342,0.502856612568183,0.823153182014713,0.313886676667534,"20819179","NC_036853.1",1.47672661861185e-15,1.22876833408654e-55,1,1
"chr036853.1_20819193",9.38721657062821e-16,1.76238783822123e-50,0.586209726910802,0.180520187769964,0.509340357896153,0.864552875456415,"20819193","NC_036853.1",9.70638193402957e-12,1.82230902472075e-46,1,1
"chr036853.1_20819321",1.64687843629529e-05,1.79266737375913e-16,0.385589652816949,0.764277857584485,0.809036303427289,0.509219321054437,"20819321","NC_036853.1",0.170287230312933,1.85361806446694e-12,1,1
"chr036853.1_41311737",0.190215028169352,1.61584686497293e-12,0.769121554841064,0.745860040317188,0.084976106055829,0.326866262482087,"41311737","NC_036853.1",1,1.67078565838201e-08,1,1
"chr036853.1_41311765",0.0521691194500891,7.37225556845889e-08,0.470168207277632,0.397918546529726,0.00395791562817265,0.151987132502693,"41311765","NC_036853.1",1,0.00076229122577865,1,1
"chr036853.1_41311815",0.0252784634395583,8.51573351060562e-09,0.314745450198353,0.0607875180553995,0.312166518769447,0.940903942099622,"41311815","NC_036853.1",1,8.80526844996621e-05,1,1
"chr036853.1_41986863",3.65873636586513e-06,1.59231625836567e-09,0.124040582016725,0.0359210530741565,0.380624339560636,0.383564464017117,"41986863","NC_036853.1",0.0378313340230454,1.6464550111501e-05,1,1
"chr036853.1_45581990",5.68000113864514e-06,1.46801390612043e-08,0.543444352467847,0.699902442607831,0.525979267418898,0.968416654183012,"45581990","NC_036853.1",0.0587312117735907,0.000151792637892852,1,1
"chr036853.1_45582020",0.357487465882021,6.82364992416337e-07,0.919168489128691,0.704406051120354,0.913598111711153,0.49324412377335,"45582020","NC_036853.1",1,0.00705565402158493,1,1
"chr036853.1_45582032",0.21042318278782,4.39204111371544e-10,0.298858729914118,0.0752884151588909,0.708338506238579,0.401647350937938,"45582032","NC_036853.1",1,4.54137051158176e-06,1,1
"chr036853.1_45582035",0.129489393467069,2.84735173908895e-06,0.745218143180573,0.00444148478036331,0.000799843437629256,0.554316190696987,"45582035","NC_036853.1",1,0.0294416169821797,1,1
"chr036853.1_45582070",0.531025032173793,7.13962227717862e-08,0.657704974595088,0.5059898687073,0.964500965589756,0.765147079748082,"45582070","NC_036853.1",1,0.000738236943460269,1,1
"chr036853.1_45582075",0.102374881491777,6.39653013327517e-20,0.749173547463012,0.788482991668603,0.315620764327298,0.912668754130607,"45582075","NC_036853.1",1,6.61401215780653e-16,1,1
"chr036853.1_45582162",0.176689287842897,1.40930795456809e-07,0.45503500475293,0.806077679798607,0.59171333076609,0.493674306380655,"45582162","NC_036853.1",1,0.00145722442502341,1,1
"chr036853.1_50595664",0.183728527984448,2.83893907683384e-08,0.29746726499642,0.00341104688681106,0.191674139015863,0.900624255788145,"50595664","NC_036853.1",1,0.000293546300544619,1,1
"chr036853.1_50964958",0.0277280267754617,4.66241283202287e-39,0.602541636741986,8.69822371617947e-06,0.234253657177564,0.515182735762618,"50964958","NC_036853.1",1,4.82093486831164e-35,1,0.0899396332252957
"chr036853.1_50964991",0.411774719928614,4.11092841044045e-21,0.747088192406622,0.196183125970861,0.509068378170388,0.0390882380063877,"50964991","NC_036853.1",1,4.25069997639543e-17,1,1
"chr036853.1_50964992",0.00392270219519186,1.29189794570703e-18,0.439145713860688,0.820960838480659,0.645240554983889,0.0878400235108447,"50964992","NC_036853.1",1,1.33582247586106e-14,1,1
"chr036853.1_50965000",0.513310375750879,9.48154824149263e-25,0.52629931899563,0.00492191661758952,0.998242490583689,0.0112754593644323,"50965000","NC_036853.1",1,9.80392088170338e-21,1,1
"chr036853.1_50965001",0.0673906849712246,9.00586165566018e-16,0.791482068188983,0.704210573467669,0.458662615665215,0.12040294341443,"50965001","NC_036853.1",1,9.31206095195263e-12,1,1
"chr036853.1_50965018",0.417381163477533,2.22851786238393e-23,0.80076053701576,0.0038602115394287,0.728749227040966,0.0368016761430105,"50965018","NC_036853.1",1,2.30428746970499e-19,1,1
"chr036853.1_50965019",0.00438623851167537,1.42623600287405e-14,0.403833213171811,0.690071206845017,0.660334121782446,0.11350046931328,"50965019","NC_036853.1",1,1.47472802697177e-10,1,1
"chr036853.1_50965024",0.461493140402955,1.33270697012298e-10,0.575086245105732,8.58627349960048e-05,0.811145078798657,0.00473474366444844,"50965024","NC_036853.1",1,1.37801900710717e-06,1,0.88782067985869
"chr036853.1_50965025",0.0023531030274153,5.32892406702352e-09,0.728205634401301,0.60716777073973,0.692795460156265,0.305936727580149,"50965025","NC_036853.1",1,5.51010748530232e-05,1,1
"chr036853.1_50965032",0.559738136743387,3.68434833260222e-17,0.60063138940571,0.000969955045496919,0.55355730970349,0.13751650152427,"50965032","NC_036853.1",1,3.8096161759107e-13,1,1
"chr036853.1_50965033",0.0109043489959239,2.37057281004646e-14,0.585828354160448,0.692297684014599,0.387530301446865,0.229056302543894,"50965033","NC_036853.1",1,2.45117228558804e-10,1,1
"chr036853.1_50965039",0.40736422158362,5.35552239027881e-18,0.71207074620149,0.00287711102171423,0.382522470054964,0.190216160964001,"50965039","NC_036853.1",1,5.53761015154829e-14,1,1
"chr036853.1_50965040",0.0102759503342235,6.96923092459364e-14,0.514718258821727,0.917496562398585,0.699960298504998,0.262737466055509,"50965040","NC_036853.1",1,7.20618477602983e-10,1,1
"chr036853.1_50965053",0.0880333349348157,7.74796165634697e-30,0.793642496603793,0.0532862798312324,0.0663427947151055,0.105171186735243,"50965053","NC_036853.1",1,8.01139235266277e-26,1,1
"chr036853.1_50965054",1.39919353089728e-08,3.35228924089329e-50,0.452830576449121,0.353253444573871,0.0851497374692028,0.453365339327186,"50965054","NC_036853.1",0.000144676611094779,3.46626707508366e-46,1,1
"chr036853.1_50965071",0.151177703947421,1.93683728946185e-54,0.297728811272078,0.0132108536471429,0.570677047482038,0.369648708793725,"50965071","NC_036853.1",1,2.00268975730355e-50,1,1
"chr036853.1_50965072",2.93388227658346e-05,1.167563906507e-33,0.994395038194988,0.393358045314423,0.589703267385697,0.182744655859446,"50965072","NC_036853.1",0.30336342739873,1.20726107932823e-29,1,1
"chr036853.1_50965078",0.00236726960819478,8.90184002575635e-45,0.465137393875695,0.0148620644644806,0.0324737806476692,0.00188444567813605,"50965078","NC_036853.1",1,9.20450258663207e-41,1,1
"chr036853.1_50965079",0.000194133890619745,1.38741294551204e-26,0.692062059917636,0.265298564530517,0.647440207147372,0.0820420595561602,"50965079","NC_036853.1",1,1.43458498565945e-22,1,1
"chr036853.1_50965098",0.000178515544053254,6.72236816593512e-34,0.696762782462356,0.295284568224117,0.0899281940892276,0.187452440306893,"50965098","NC_036853.1",1,6.95092868357691e-30,1,1
"chr036853.1_50965099",4.88257821620713e-07,1.03791679327539e-32,0.939135030746218,0.54263967952811,0.512851985242084,0.197081548917213,"50965099","NC_036853.1",0.00504858587555817,1.07320596424675e-28,1,1
"chr036853.1_50965107",1.65767969111043e-06,1.64273979144194e-44,0.18742971004092,0.81702663084648,0.235327776641904,0.280662446760106,"50965107","NC_036853.1",0.0171404080060819,1.69859294435097e-40,1,1
"chr036853.1_50965108",2.50122208392287e-10,4.89885421034958e-51,0.91481800190005,0.438066965434173,0.452065982432576,0.206859916008702,"50965108","NC_036853.1",2.58626363477625e-06,5.06541525350147e-47,1,1
"chr036853.1_50965121",1.94057531496638e-05,4.20398868192043e-34,0.768747561958672,0.0946238786850666,0.3622920121763,0.222921733526827,"50965121","NC_036853.1",0.200655487567524,4.34692429710573e-30,1,1
"chr036853.1_50965122",1.12487714086908e-10,3.02071595955874e-41,0.837276586664887,0.243105053288937,0.477609668201755,0.13157922260652,"50965122","NC_036853.1",1.16312296365863e-06,3.12342030218373e-37,1,1
"chr036853.1_50965139",1.36337867116313e-08,3.22955159584484e-27,0.810261256838936,0.131836424701551,0.159530852089084,0.0843379888486742,"50965139","NC_036853.1",0.000140973354598267,3.33935635010356e-23,1,1
"chr036853.1_50966482",0.00960342638563241,4.05415961635684e-07,0.888382745241086,0.710502169025413,0.286101087220875,0.9774989606834,"50966482","NC_036853.1",1,0.00419200104331297,1,1
"chr036853.1_50966492",0.00818434728376933,1.25762582677562e-07,0.998185425779901,0.672280004222556,0.188583300477436,0.912843796552583,"50966492","NC_036853.1",1,0.00130038510488599,1,1
"chr036853.1_50966571",0.0171793881599956,1.63074980817911e-07,0.77994973705398,0.712365588216787,0.322724947245717,0.79757733127718,"50966571","NC_036853.1",1,0.0016861953016572,1,1
"chr036854.1_7163194",3.86260036654058e-07,2.34876513396587e-08,0.807888572796408,0.431697620773899,0.0341293294680425,0.163966203837082,"7163194","NC_036854.1",0.00399392877900296,0.000242862314852071,1,1
"chr036854.1_7163195",0.0663472782198303,1.41711595172431e-08,0.322213498976679,0.583411510773276,0.313905464603676,0.442114426583552,"7163195","NC_036854.1",1,0.000146529789408293,1,1
"chr036854.1_7163350",0.113311188401464,3.64113720015121e-07,0.463751607934883,0.929691231141513,0.286246135357053,0.805252073653566,"7163350","NC_036854.1",1,0.00376493586495635,1,1
"chr036854.1_7163378",0.192312512590526,2.22263050967456e-06,0.605712376146586,0.913124630084113,0.467325487720802,0.933184340895197,"7163378","NC_036854.1",1,0.022981999470035,1,1
"chr036854.1_23113590",0.0346430853423723,6.78575922474258e-13,0.568279113182668,0.258637955469723,0.779386230177551,0.941659153701151,"23113590","NC_036854.1",1,7.01647503838383e-09,1,1
"chr036854.1_23113615",0.308243560072233,2.18796801429167e-09,0.646504639605326,6.20412992405575e-05,0.541556509458153,0.00689748698253799,"23113615","NC_036854.1",1,2.26235892677759e-05,1,0.641507034147365
"chr036854.1_23113624",0.202942960144742,2.81609836075848e-08,0.0247833674573762,0.0229634792886825,0.899269505357754,0.918513532476171,"23113624","NC_036854.1",1,0.000291184570502427,1,1
"chr036854.1_23678836",0.619766147413074,2.87272159824704e-07,0.823781561811054,0.0738088531112999,0.438249903026706,0.120239449148189,"23678836","NC_036854.1",1,0.00297039413258744,1,1
"chr036854.1_23678843",0.517221926951871,3.00481175377165e-11,0.244085176997843,0.0611890318718235,0.249965974713694,0.342468898123179,"23678843","NC_036854.1",1,3.10697535339989e-07,1,1
"chr036854.1_23679001",0.0026440111274378,8.46392500486688e-08,0.0498653640866909,0.286867549630633,0.730266174026678,0.957664876221062,"23679001","NC_036854.1",1,0.000875169845503235,1,1
"chr036854.1_23679002",0.253786127087215,1.97358671007638e-06,0.580258361436525,0.335082638996006,0.511220917208046,0.0332153067109391,"23679002","NC_036854.1",1,0.0204068865821898,1,1
"chr036854.1_36693628",0.0185928049898388,4.02021210362761e-08,0.452116443359424,0.466710688360171,0.617017514959763,0.335632754167343,"36693628","NC_036854.1",1,0.000415689931515095,1,1
"chr036854.1_36693782",0.00832009792028075,4.0685762030857e-06,0.297722932159336,0.0292664585523314,0.113054996917041,0.844194262551215,"36693782","NC_036854.1",1,0.0420690779399062,1,1
"chr036854.1_36694088",4.41019530327198e-05,5.88800150551557e-08,0.377326936926422,0.183727621516888,0.44980516526843,0.401987580448717,"36694088","NC_036854.1",0.456014194358323,0.00060881935567031,1,1
"chr036854.1_36694121",0.00247647932207506,3.88677611659122e-07,0.931219821118312,0.164007833598528,0.552612791345392,0.733622466390677,"36694121","NC_036854.1",1,0.00401892650455532,1,1
"chr036854.1_36694166",8.63358256584656e-06,1.98067141038736e-08,0.511214386633921,0.0222845651306785,0.28610680897817,0.811161914156301,"36694166","NC_036854.1",0.0892712437308534,0.000204801423834053,1,1
"chr036854.1_36694184",3.25087971765789e-07,8.38134797692293e-09,0.59639406392859,0.165306801630146,0.390383707234737,0.860815896240324,"36694184","NC_036854.1",0.00336140962805826,8.66631380813831e-05,1,1
"chr036854.1_36694212",0.000159816950237423,4.80469439651462e-07,0.335440146455332,0.114551580312701,0.527166345021793,0.693700576943802,"36694212","NC_036854.1",1,0.00496805400599611,1,1
"chr036854.1_53661777",0.00819167960910703,1.20825612286293e-28,0.896940501839581,0.00379603652297516,0.745198389458946,0.8396735898456,"53661777","NC_036854.1",1,1.24933683104027e-24,1,1
"chr036854.1_53661778",0.0637722906824626,2.79423140315715e-19,0.444663492162576,0.0032725942592506,0.582748135579772,0.0202736560940837,"53661778","NC_036854.1",1,2.8892352708645e-15,1,1
"chr036854.1_53661930",0.0905928217434909,1.16167976726754e-06,0.668657543241604,0.343695593184292,0.0200761437957959,0.0304141652719586,"53661930","NC_036854.1",1,0.0120117687935464,1,1
"chr036855.1_9200479",0.288499681214673,5.59432446959433e-07,0.236771066129298,0.258088298066369,0.766988946499146,0.223766827907293,"9200479","NC_036855.1",1,0.00578453150156053,1,1
"chr036855.1_12513662",0.0312302883385729,3.30455196233696e-09,0.92933069840254,0.902965155454251,0.968695007041606,0.74748788486458,"12513662","NC_036855.1",1,3.41690672905642e-05,1,1
"chr036855.1_12513686",0.0917118244184813,9.88675300859777e-10,0.849136516735607,0.815963426148693,0.815622452094335,0.507118731745031,"12513686","NC_036855.1",1,1.02229026108901e-05,1,1
"chr036855.1_19509799",0.312036636317243,1.53966728536603e-07,0.562547509491022,0.884296210305516,0.170264457053404,0.0854085662199882,"19509799","NC_036855.1",1,0.00159201597306848,1,1
"chr036855.1_27937702",4.01196977119361e-05,1.75221080147423e-07,0.473557474562176,0.0204220529290142,4.66119826190353e-05,0.0313538613119253,"27937702","NC_036855.1",0.41483767434142,0.00181178596872435,1,1
"chr036855.1_27937779",0.346202871448476,6.01736410123914e-07,0.613206129320235,0.93262361178676,0.60280835266055,0.867013180779135,"27937779","NC_036855.1",1,0.00622195448068127,1,1
"chr036855.1_27937831",0.419584982331518,3.30810091748388e-06,0.499869486075592,0.788151889506987,0.174743635737301,0.796040052580583,"27937831","NC_036855.1",1,0.0342057634867834,1,1
"chr036855.1_37994593",0.203099080926298,4.04196073071433e-09,0.585302891935833,0.340117079568143,0.723053708500341,0.409578200123401,"37994593","NC_036855.1",1,4.17938739555862e-05,1,1
"chr036855.1_37994752",0.000192071433462965,1.12843561433108e-09,0.256855426456203,0.20076192038618,0.638231444367253,0.785758317885129,"37994752","NC_036855.1",1,1.16680242521834e-05,1,1
"chr036856.1_18032303",0.0909642559232928,5.18407413798559e-08,0.772140158758152,0.00576849482963402,0.151447015601287,0.360663966843186,"18032303","NC_036856.1",1,0.00053603326586771,1,1
"chr036856.1_20397054",0.898382331414148,4.51349157896695e-06,0.423680998350806,0.289455072795021,0.311319600282649,0.813924118518748,"20397054","NC_036856.1",1,0.0466695029265183,1,1
"chr036856.1_22105343",0.816791205143931,5.52773981077362e-10,0.474119949822739,0.000102696684834788,0.010500549144049,0.774274400199372,"22105343","NC_036856.1",1,5.71568296433992e-06,1,1
"chr036856.1_22105392",0.0342477803306013,8.83274053420686e-08,0.468774730521341,0.221304784986855,0.6558525743967,0.63723275597244,"22105392","NC_036856.1",1,0.000913305371236989,1,1
"chr036856.1_26748611",1.50213997668436e-05,1.88886732274427e-16,0.0843217160724575,0.852153319025815,0.0856534199535792,0.993514105171536,"26748611","NC_036856.1",0.155321273589163,1.95308881171757e-12,1,1
